episode,serviced_reward,gen_reward
1468,377.8099999999999,-377.8099999999999
1469,618.1400000000011,-618.1400000000011
1470,667.8800000000014,-666.8800000000014
1471,568.0500000000015,-568.0500000000015
1472,477.82000000000016,-474.82000000000016
1473,687.7500000000016,-686.7500000000016
1474,718.590000000001,-718.590000000001
1475,597.8200000000007,-593.8200000000007
1476,653.0800000000011,-653.0800000000011
1477,367.62,-364.62
1478,557.6600000000016,-556.6600000000016
1479,577.8100000000018,-577.8100000000018
1480,558.090000000001,-556.090000000001
1481,483.21000000000026,-483.21000000000026
1482,687.8400000000015,-687.8400000000015
1483,617.9000000000015,-617.9000000000015
1484,517.9300000000007,-517.9300000000007
1485,472.75,-465.75
1486,418.1,-417.1
1487,537.4000000000017,-536.4000000000017
1488,597.8300000000015,-596.8300000000015
1489,638.2800000000013,-638.2800000000013
1490,577.5600000000011,-576.5600000000011
1491,518.4900000000008,-512.4900000000008
1492,607.9300000000015,-607.9300000000015
1493,647.9000000000015,-647.9000000000015
1494,657.6300000000017,-653.6300000000017
1495,508.14999999999986,-507.14999999999986
1496,538.2400000000007,-538.2400000000007
1497,698.2000000000014,-698.2000000000014
1498,688.0700000000015,-686.0700000000015
1499,578.3400000000012,-578.3400000000012
1500,627.7800000000017,-626.7800000000017
1501,438.2699999999999,-438.2699999999999
1502,468.04000000000053,-468.04000000000053
1503,498.20000000000044,-498.20000000000044
1504,517.5399999999997,-512.5399999999997
1505,497.5800000000001,-496.5800000000001
1506,668.2900000000013,-667.2900000000013
1507,558.0200000000015,-555.0200000000015
1508,688.1200000000014,-688.1200000000014
1509,677.8500000000016,-671.8500000000016
1510,678.1000000000013,-678.1000000000013
1511,582.8600000000015,-582.8600000000015
1512,677.7000000000018,-676.7000000000018
1513,658.0800000000016,-658.0800000000016
1514,628.1800000000014,-626.1800000000014
1515,632.7300000000017,-632.7300000000017
1516,667.8400000000015,-667.8400000000015
1517,638.2200000000015,-638.2200000000015
1518,717.7100000000016,-716.7100000000016
1519,567.6300000000016,-561.6300000000016
1520,557.9000000000016,-557.9000000000016
1521,497.97,-497.97
1522,578.0100000000008,-578.0100000000008
1523,483.0000000000001,-483.0000000000001
1524,547.7800000000017,-547.7800000000017
1525,567.9800000000015,-567.9800000000015
1526,578.1400000000015,-578.1400000000015
1527,618.2200000000016,-618.2200000000016
1528,658.1900000000014,-658.1900000000014
1529,657.9700000000015,-657.9700000000015
1530,547.9200000000014,-547.9200000000014
1531,477.9100000000003,-475.9100000000003
1532,672.8500000000015,-671.8500000000015
1533,527.7500000000016,-527.7500000000016
1534,563.3100000000011,-561.3100000000011
1535,638.1200000000015,-638.1200000000015
1536,452.7599999999998,-451.7599999999998
1537,518.2700000000007,-517.2700000000007
1538,587.7200000000015,-586.7200000000015
1539,598.0200000000015,-598.0200000000015
1540,518.2100000000006,-513.2100000000006
1541,693.1900000000014,-693.1900000000014
1542,708.450000000001,-708.450000000001
1543,593.4700000000009,-593.4700000000009
1544,543.1600000000013,-542.1600000000013
1545,688.2200000000012,-688.2200000000012
1546,502.87000000000063,-496.87000000000063
1547,453.10000000000076,-453.10000000000076
1548,607.7800000000016,-607.7800000000016
1549,603.330000000001,-602.330000000001
1550,667.9300000000014,-667.9300000000014
1551,557.8900000000015,-557.8900000000015
1552,708.0000000000014,-708.0000000000014
1553,598.2200000000015,-598.2200000000015
1554,408.08000000000027,-408.08000000000027
1555,548.04,-547.04
1556,598.0300000000015,-598.0300000000015
1557,537.8700000000015,-537.8700000000015
1558,463.2400000000003,-463.2400000000003
1559,587.8800000000016,-587.8800000000016
1560,537.9100000000003,-537.9100000000003
1561,577.7900000000017,-577.7900000000017
1562,498.1400000000001,-497.1400000000001
1563,558.3400000000006,-558.3400000000006
1564,598.4800000000013,-597.4800000000013
1565,358.5200000000007,-353.5200000000007
1566,508.2099999999998,-508.2099999999998
1567,607.9300000000014,-607.9300000000014
1568,497.8199999999997,-496.8199999999997
1569,507.90999999999985,-506.90999999999985
1570,533.4500000000011,-531.4500000000011
1571,342.56999999999994,-342.56999999999994
1572,657.6100000000015,-656.6100000000015
1573,518.0000000000005,-514.0000000000005
1574,558.0000000000014,-557.0000000000014
1575,638.1800000000013,-637.1800000000013
1576,587.7000000000015,-587.7000000000015
1577,568.0400000000011,-565.0400000000011
1578,558.0500000000013,-558.0500000000013
1579,498.06999999999965,-497.06999999999965
1580,648.0800000000014,-647.0800000000014
1581,558.0900000000014,-558.0900000000014
1582,467.69999999999976,-454.69999999999976
1583,568.1200000000014,-565.1200000000014
1584,368.1299999999998,-368.1299999999998
1585,417.89,-416.89
1586,557.8900000000014,-555.8900000000014
1587,498.03999999999985,-497.03999999999985
1588,518.04,-514.04
1589,558.1300000000015,-557.1300000000015
1590,587.9200000000014,-587.9200000000014
1591,697.8000000000013,-695.8000000000013
1592,487.5499999999997,-485.5499999999997
1593,507.5499999999997,-507.5499999999997
1594,547.9700000000015,-546.9700000000015
1595,233.54000000000002,-233.54000000000002
1596,627.6600000000014,-627.6600000000014
1597,538.8000000000006,-537.8000000000006
1598,558.0100000000014,-558.0100000000014
1599,497.65,-496.65
1600,498.2299999999999,-498.2299999999999
1601,487.7499999999999,-486.7499999999999
1602,469.1800000000004,-462.1800000000004
1603,567.2500000000013,-566.2500000000013
1604,498.42000000000013,-497.42000000000013
1605,517.7700000000012,-516.7700000000012
1606,567.9400000000011,-567.9400000000011
1607,537.870000000001,-537.870000000001
1608,528.110000000001,-528.110000000001
1609,323.3500000000004,-321.3500000000004
1610,547.9700000000015,-547.9700000000015
1611,537.8400000000013,-537.8400000000013
1612,538.0800000000013,-538.0800000000013
1613,548.5100000000011,-548.5100000000011
1614,517.9600000000013,-517.9600000000013
1615,597.7200000000012,-596.7200000000012
1616,579.2200000000005,-579.2200000000005
1617,538.8100000000006,-538.8100000000006
1618,508.4500000000007,-507.4500000000007
1619,492.75999999999993,-489.75999999999993
1620,538.5200000000008,-538.5200000000008
1621,579.2200000000003,-579.2200000000003
1622,518.5000000000008,-518.5000000000008
1623,498.65000000000066,-498.65000000000066
1624,508.2900000000005,-508.2900000000005
1625,518.7000000000007,-518.7000000000007
1626,538.7100000000007,-538.7100000000007
1627,569.2400000000002,-568.2400000000002
1628,498.2400000000001,-498.2400000000001
1629,498.0200000000004,-498.0200000000004
1630,537.4700000000013,-537.4700000000013
1631,538.1700000000009,-538.1700000000009
1632,498.69000000000034,-498.69000000000034
1633,548.3700000000009,-548.3700000000009
1634,478.5800000000001,-472.5800000000001
1635,538.3300000000008,-538.3300000000008
1636,518.5500000000008,-518.5500000000008
1637,538.4000000000008,-538.4000000000008
1638,497.95999999999987,-497.95999999999987
1639,488.54000000000065,-487.54000000000065
1640,618.2000000000008,-618.2000000000008
1641,488.44000000000034,-483.44000000000034
1642,529.2400000000004,-528.2400000000004
1643,498.4300000000005,-498.4300000000005
1644,578.0000000000011,-578.0000000000011
1645,498.22000000000077,-498.22000000000077
1646,499.2200000000004,-499.2200000000004
1647,538.5400000000008,-538.5400000000008
1648,529.0200000000004,-528.0200000000004
1649,537.9100000000011,-537.9100000000011
1650,487.5499999999997,-486.5499999999997
1651,498.0999999999999,-498.0999999999999
1652,538.3800000000011,-538.3800000000011
1653,538.8100000000006,-538.8100000000006
1654,487.70000000000016,-486.70000000000016
1655,539.2200000000004,-539.2200000000004
1656,528.1300000000009,-527.1300000000009
1657,498.1200000000009,-498.1200000000009
1658,498.03000000000094,-498.03000000000094
1659,498.5600000000006,-498.5600000000006
1660,569.1500000000003,-569.1500000000003
1661,497.9100000000001,-497.9100000000001
1662,578.3800000000008,-578.3800000000008
1663,578.440000000001,-578.440000000001
1664,497.90999999999985,-497.90999999999985
1665,498.8200000000003,-498.8200000000003
1666,498.9700000000005,-498.9700000000005
1667,478.28000000000026,-476.28000000000026
1668,498.6400000000007,-498.6400000000007
1669,479.12000000000046,-477.12000000000046
1670,527.960000000001,-526.960000000001
1671,518.2900000000012,-518.2900000000012
1672,548.7100000000006,-548.7100000000006
1673,608.1900000000011,-608.1900000000011
1674,538.1100000000012,-538.1100000000012
1675,518.380000000001,-518.380000000001
1676,539.1300000000003,-539.1300000000003
1677,578.5700000000007,-578.5700000000007
1678,488.63000000000056,-487.63000000000056
1679,498.5200000000007,-498.5200000000007
1680,539.2400000000005,-539.2400000000005
1681,578.8600000000006,-578.8600000000006
1682,508.5300000000006,-508.5300000000006
1683,499.2200000000004,-499.2200000000004
1684,499.2200000000004,-499.2200000000004
1685,498.7100000000006,-498.7100000000006
1686,499.22000000000025,-499.22000000000025
1687,498.4900000000006,-498.4900000000006
1688,488.2800000000008,-487.2800000000008
1689,569.2400000000005,-568.2400000000005
1690,533.1700000000008,-530.1700000000008
1691,538.5400000000006,-538.5400000000006
1692,538.7900000000006,-538.7900000000006
1693,548.2600000000008,-547.2600000000008
1694,498.89000000000055,-498.89000000000055
1695,488.67000000000064,-487.67000000000064
1696,537.8000000000011,-537.8000000000011
1697,498.8600000000006,-498.8600000000006
1698,498.81000000000057,-498.81000000000057
1699,528.7800000000007,-527.7800000000007
1700,588.310000000001,-587.310000000001
1701,498.2000000000001,-498.2000000000001
1702,499.12000000000046,-499.12000000000046
1703,538.2400000000009,-538.2400000000009
1704,562.7600000000011,-562.7600000000011
1705,538.7100000000006,-536.7100000000006
1706,579.2200000000003,-579.2200000000003
1707,528.5400000000008,-527.5400000000008
1708,539.0500000000004,-539.0500000000004
1709,499.24000000000035,-499.24000000000035
1710,557.6200000000013,-557.6200000000013
1711,539.0100000000004,-539.0100000000004
1712,538.5200000000007,-538.5200000000007
1713,528.1500000000012,-528.1500000000012
1714,538.9100000000005,-538.9100000000005
1715,538.8100000000005,-538.8100000000005
1716,478.6100000000007,-476.6100000000007
1717,489.2400000000004,-488.2400000000004
1718,578.8700000000006,-578.8700000000006
1719,529.0800000000005,-529.0800000000005
1720,498.2300000000008,-498.2300000000008
1721,499.2400000000004,-499.2400000000004
1722,509.2200000000004,-509.2200000000004
1723,539.2400000000002,-539.2400000000002
1724,488.5600000000007,-487.5600000000007
1725,579.2400000000004,-579.2400000000004
1726,548.8300000000006,-548.8300000000006
1727,539.2400000000004,-539.2400000000004
1728,498.83000000000055,-498.83000000000055
1729,499.22000000000037,-499.22000000000037
1730,497.8700000000001,-497.8700000000001
1731,617.7700000000011,-617.7700000000011
1732,579.2400000000002,-579.2400000000002
1733,498.3300000000008,-498.3300000000008
1734,538.4800000000008,-538.4800000000008
1735,578.8600000000006,-578.8600000000006
1736,538.7000000000006,-538.7000000000006
1737,498.43000000000075,-498.43000000000075
1738,538.8100000000005,-538.8100000000005
1739,529.1700000000003,-529.1700000000003
1740,489.13000000000045,-488.13000000000045
1741,529.1300000000003,-528.1300000000003
1742,538.6200000000007,-538.6200000000007
1743,488.62000000000063,-487.62000000000063
1744,538.6700000000006,-538.6700000000006
1745,549.0100000000004,-549.0100000000004
1746,539.2400000000004,-539.2400000000004
1747,538.9700000000005,-538.9700000000005
1748,498.5100000000008,-498.5100000000008
1749,539.1900000000004,-539.1900000000004
1750,569.2400000000005,-568.2400000000005
1751,499.0400000000004,-499.0400000000004
1752,579.2200000000003,-579.2200000000003
1753,498.3900000000008,-498.3900000000008
1754,579.2400000000002,-579.2400000000002
1755,538.4800000000008,-538.4800000000008
1756,499.24000000000035,-499.24000000000035
1757,498.4600000000006,-498.4600000000006
1758,499.22000000000025,-499.22000000000025
1759,498.5400000000007,-498.5400000000007
1760,538.1900000000009,-538.1900000000009
1761,498.7300000000006,-498.7300000000006
1762,499.24000000000035,-499.24000000000035
1763,489.01000000000045,-488.01000000000045
1764,529.0500000000004,-528.0500000000004
1765,489.1900000000004,-488.1900000000004
1766,538.6900000000006,-538.6900000000006
1767,539.2400000000004,-539.2400000000004
1768,579.2400000000005,-579.2400000000005
1769,498.5700000000007,-498.5700000000007
1770,487.980000000001,-482.980000000001
1771,499.2200000000004,-499.2200000000004
1772,498.6700000000006,-498.6700000000006
1773,498.7800000000006,-498.7800000000006
1774,539.2200000000004,-539.2200000000004
1775,499.2400000000004,-499.2400000000004
1776,499.24000000000035,-499.24000000000035
1777,618.1100000000008,-618.1100000000008
1778,498.5400000000007,-498.5400000000007
1779,498.64000000000067,-498.64000000000067
1780,538.3200000000008,-538.3200000000008
1781,519.2300000000004,-517.2300000000004
1782,488.40000000000083,-487.40000000000083
1783,498.5000000000007,-498.5000000000007
1784,488.5400000000007,-487.5400000000007
1785,498.64000000000067,-498.64000000000067
1786,539.2400000000004,-536.2400000000004
1787,528.3400000000008,-528.3400000000008
1788,579.2400000000004,-579.2400000000004
1789,638.4500000000006,-638.4500000000006
1790,527.840000000001,-526.840000000001
1791,578.6400000000007,-578.6400000000007
1792,498.17000000000087,-498.17000000000087
1793,509.2200000000004,-504.2200000000004
1794,538.8100000000006,-538.8100000000006
1795,499.0300000000005,-499.0300000000005
1796,519.1800000000003,-519.1800000000003
1797,578.0000000000009,-578.0000000000009
1798,567.6500000000012,-566.6500000000012
1799,547.9000000000011,-546.9000000000011
1800,698.5500000000006,-698.5500000000006
1801,493.64000000000067,-493.64000000000067
1802,588.8900000000006,-588.8900000000006
1803,589.1600000000004,-589.1600000000004
1804,598.4800000000008,-598.4800000000008
1805,578.6600000000007,-578.6600000000007
1806,528.6600000000007,-527.6600000000007
1807,499.2200000000004,-499.2200000000004
1808,578.080000000001,-578.080000000001
1809,528.9300000000005,-527.9300000000005
1810,539.2400000000004,-539.2400000000004
1811,528.6900000000006,-527.6900000000006
1812,539.2400000000004,-539.2400000000004
1813,578.1200000000009,-578.1200000000009
1814,619.2400000000002,-619.2400000000002
1815,489.05000000000047,-488.05000000000047
1816,537.930000000001,-537.930000000001
1817,538.2000000000008,-538.2000000000008
1818,658.7000000000007,-658.7000000000007
1819,568.7100000000006,-567.7100000000006
1820,478.76000000000056,-476.76000000000056
1821,539.2400000000004,-539.2400000000004
1822,548.4500000000007,-548.4500000000007
1823,579.2400000000005,-579.2400000000005
1824,599.2000000000003,-599.2000000000003
1825,578.6900000000006,-578.6900000000006
1826,558.0000000000013,-558.0000000000013
1827,577.880000000001,-577.880000000001
1828,617.9900000000009,-617.9900000000009
1829,529.2400000000004,-527.2400000000004
1830,649.4900000000001,-648.4900000000001
1831,539.2200000000004,-539.2200000000004
1832,539.1000000000004,-539.1000000000004
1833,638.6600000000007,-637.6600000000007
1834,568.5800000000007,-568.5800000000007
1835,568.6900000000006,-567.6900000000006
1836,499.1900000000004,-497.1900000000004
1837,578.4800000000008,-578.4800000000008
1838,529.2400000000004,-528.2400000000004
1839,589.0400000000004,-589.0400000000004
1840,589.2400000000005,-589.2400000000005
1841,638.2200000000009,-638.2200000000009
1842,528.8100000000005,-528.8100000000005
1843,659.1500000000004,-659.1500000000004
1844,578.8800000000005,-578.8800000000005
1845,488.32000000000085,-483.32000000000085
1846,568.6800000000006,-567.6800000000006
1847,649.2400000000004,-647.2400000000004
1848,649.2400000000004,-649.2400000000004
1849,619.2400000000004,-619.2400000000004
1850,538.5200000000007,-538.5200000000007
1851,579.0100000000004,-579.0100000000004
1852,519.2400000000004,-518.2400000000004
1853,659.2400000000004,-659.2400000000004
1854,539.2400000000004,-539.2400000000004
1855,618.7800000000005,-618.7800000000005
1856,628.7000000000006,-628.7000000000006
1857,648.7800000000007,-647.7800000000007
1858,697.4500000000012,-697.4500000000012
1859,629.2400000000002,-629.2400000000002
1860,598.6500000000007,-598.6500000000007
1861,608.7300000000006,-608.7300000000006
1862,579.2400000000004,-579.2400000000004
1863,649.2400000000002,-648.2400000000002
1864,719.2400000000004,-719.2400000000004
1865,578.5700000000006,-578.5700000000006
1866,568.6200000000007,-568.6200000000007
1867,579.2400000000002,-579.2400000000002
1868,499.24000000000035,-499.24000000000035
1869,579.2400000000005,-579.2400000000005
1870,659.1800000000005,-659.1800000000005
1871,609.2400000000004,-608.2400000000004
1872,498.68000000000063,-497.68000000000063
1873,609.2200000000003,-609.2200000000003
1874,519.0900000000005,-519.0900000000005
1875,538.7600000000006,-538.7600000000006
1876,549.2400000000004,-548.2400000000004
1877,619.2400000000004,-619.2400000000004
1878,699.2400000000004,-698.2400000000004
1879,628.8100000000006,-628.8100000000006
1880,619.2400000000004,-619.2400000000004
1881,539.2300000000004,-539.2300000000004
1882,609.2400000000004,-608.2400000000004
1883,499.24000000000035,-499.24000000000035
1884,619.2400000000004,-619.2400000000004
1885,538.5400000000008,-538.5400000000008
1886,739.2400000000005,-739.2400000000005
1887,519.2400000000004,-518.2400000000004
1888,619.2400000000004,-619.2400000000004
1889,629.2300000000004,-628.2300000000004
1890,599.2400000000004,-593.2400000000004
1891,599.2200000000003,-599.2200000000003
1892,579.2400000000004,-579.2400000000004
1893,539.3600000000002,-539.3600000000002
1894,579.2400000000004,-579.2400000000004
1895,539.2400000000004,-538.2400000000004
1896,609.2300000000004,-608.2300000000004
1897,499.24000000000035,-499.24000000000035
1898,549.0900000000005,-549.0900000000005
1899,619.2400000000004,-619.2400000000004
1900,499.24000000000035,-499.24000000000035
1901,658.7300000000006,-658.7300000000006
1902,649.2400000000004,-647.2400000000004
1903,609.2400000000002,-608.2400000000002
1904,618.9300000000005,-618.9300000000005
1905,619.2400000000005,-619.2400000000005
1906,538.7600000000006,-538.7600000000006
1907,558.8000000000005,-558.8000000000005
1908,718.5800000000006,-718.5800000000006
1909,548.6000000000007,-547.6000000000007
1910,729.2400000000002,-729.2400000000002
1911,629.2400000000004,-629.2400000000004
1912,498.85000000000053,-498.85000000000053
1913,619.2400000000004,-619.2400000000004
1914,579.0100000000004,-579.0100000000004
1915,588.4700000000007,-588.4700000000007
1916,619.2400000000005,-619.2400000000005
1917,539.2400000000004,-539.2400000000004
1918,578.6300000000007,-578.6300000000007
1919,619.2400000000004,-619.2400000000004
1920,519.2400000000004,-519.2400000000004
1921,579.1600000000004,-574.1600000000004
1922,698.6500000000007,-698.6500000000007
1923,699.2400000000002,-699.2400000000002
1924,478.6300000000006,-476.6300000000006
1925,599.2400000000004,-597.2400000000004
1926,579.2400000000004,-579.2400000000004
1927,538.6500000000007,-538.6500000000007
1928,699.2400000000002,-699.2400000000002
1929,498.65000000000066,-498.65000000000066
1930,619.2400000000004,-619.2400000000004
1931,708.8900000000004,-708.8900000000004
1932,609.1400000000004,-608.1400000000004
1933,579.2400000000004,-579.2400000000004
1934,549.2400000000004,-549.2400000000004
1935,559.2400000000005,-559.2400000000005
1936,539.2400000000002,-539.2400000000002
1937,589.1700000000004,-589.1700000000004
1938,629.2400000000004,-629.2400000000004
1939,679.2400000000005,-679.2400000000005
1940,539.2400000000004,-539.2400000000004
1941,597.4200000000014,-597.4200000000014
1942,568.9300000000005,-567.9300000000005
1943,518.6500000000007,-518.6500000000007
1944,609.2400000000004,-609.2400000000004
1945,548.9400000000005,-548.9400000000005
1946,509.24000000000035,-509.24000000000035
1947,578.5100000000007,-572.5100000000007
1948,608.9700000000005,-608.9700000000005
1949,589.2400000000004,-589.2400000000004
1950,689.2000000000005,-689.2000000000005
1951,649.1300000000005,-648.1300000000005
1952,618.7300000000006,-618.7300000000006
1953,639.2400000000002,-639.2400000000002
1954,498.62000000000063,-498.62000000000063
1955,619.2400000000004,-619.2400000000004
1956,548.7800000000007,-548.7800000000007
1957,617.930000000001,-617.930000000001
1958,649.2400000000005,-648.2400000000005
1959,619.2400000000002,-619.2400000000002
1960,529.2400000000004,-528.2400000000004
1961,499.24000000000035,-499.24000000000035
1962,538.0500000000009,-538.0500000000009
1963,529.2400000000004,-529.2400000000004
1964,619.2400000000004,-619.2400000000004
1965,539.1300000000005,-539.1300000000005
1966,579.2400000000004,-578.2400000000004
1967,619.0100000000004,-619.0100000000004
1968,668.5500000000008,-668.5500000000008
1969,618.6000000000007,-618.6000000000007
1970,579.2400000000005,-579.2400000000005
1971,539.2400000000004,-539.2400000000004
1972,569.2400000000004,-568.2400000000004
1973,559.2400000000004,-559.2400000000004
1974,619.2400000000004,-618.2400000000004
1975,659.2400000000004,-659.2400000000004
1976,619.2400000000005,-619.2400000000005
1977,619.0100000000004,-619.0100000000004
1978,539.2400000000004,-539.2400000000004
1979,508.7900000000006,-508.7900000000006
1980,659.2400000000004,-659.2400000000004
1981,539.2400000000004,-539.2400000000004
1982,618.5700000000007,-618.5700000000007
1983,659.2400000000004,-659.2400000000004
1984,539.2400000000004,-539.2400000000004
1985,579.2400000000004,-579.2400000000004
1986,619.2400000000004,-619.2400000000004
1987,619.2400000000004,-619.2400000000004
1988,677.4800000000012,-677.4800000000012
1989,538.5700000000007,-538.5700000000007
1990,629.2400000000004,-628.2400000000004
1991,498.73000000000064,-498.73000000000064
1992,539.2400000000004,-539.2400000000004
1993,579.2400000000004,-579.2400000000004
1994,659.2400000000002,-659.2400000000002
1995,499.24000000000035,-499.24000000000035
1996,499.24000000000035,-499.24000000000035
1997,719.0500000000004,-719.0500000000004
1998,609.2400000000004,-609.2400000000004
1999,538.6500000000007,-538.6500000000007
2000,579.2400000000002,-579.2400000000002
2001,618.9700000000005,-618.9700000000005
2002,599.2400000000004,-599.2400000000004
2003,579.2400000000004,-579.2400000000004
2004,779.0100000000004,-779.0100000000004
2005,618.6300000000007,-618.6300000000007
2006,579.0900000000005,-579.0900000000005
2007,539.2400000000004,-539.2400000000004
2008,469.24000000000035,-458.24000000000035
2009,529.2300000000004,-528.2300000000004
2010,539.2400000000002,-539.2400000000002
2011,489.24000000000035,-488.24000000000035
2012,659.2400000000005,-659.2400000000005
2013,498.7300000000006,-498.7300000000006
2014,538.5100000000007,-538.5100000000007
2015,578.5400000000008,-578.5400000000008
2016,539.2400000000004,-539.2400000000004
2017,579.2400000000002,-579.2400000000002
2018,659.2400000000002,-659.2400000000002
